Date,Close,High,Low,Open
2011-03-04,1.3986,1.4006,1.3940,1.3968
2011-03-07,1.3968,1.4036,1.3951,1.3989
2011-03-08,1.3904,1.3990,1.3860,1.3968
2011-03-09,1.3907,1.3942,1.3855,1.3903
2011-03-10,1.3797,1.3925,1.3772,1.3907
2011-03-11,1.3901,1.3915,1.3750,1.3797
2011-03-14,1.3990,1.4003,1.3900,1.3969
2011-03-15,1.3996,1.4013,1.3853,1.3988
2011-03-16,1.3927,1.4001,1.3864,1.3999
2011-03-17,1.4016,1.4052,1.3867,1.3930
2011-03-18,1.4180,1.4184,1.3977,1.4018
2011-03-21,1.4218,1.4240,1.4137,1.4173
2011-03-22,1.4195,1.4250,1.4175,1.4217
2011-03-23,1.4093,1.4215,1.4074,1.4198
2011-03-24,1.4170,1.4220,1.4050,1.4097
2011-03-25,1.4085,1.4193,1.4051,1.4172
2011-03-28,1.4082,1.4115,1.4018,1.4043
2011-03-29,1.4109,1.4150,1.4046,1.4082
2011-03-30,1.4126,1.4147,1.4050,1.4109
2011-03-31,1.4169,1.4233,1.4113,1.4124
2011-04-01,1.4231,1.4245,1.4060,1.4173
2011-04-04,1.4220,1.4268,1.4190,1.4228
2011-04-05,1.4220,1.4245,1.4151,1.4211
2011-04-06,1.4330,1.4349,1.4214,1.4220
2011-04-07,1.4302,1.4336,1.4242,1.4330
2011-04-08,1.4479,1.4488,1.4287,1.4304
2011-04-11,1.4431,1.4483,1.4418,1.4451
2011-04-12,1.4477,1.4520,1.4375,1.4434
2011-04-13,1.4440,1.4520,1.4411,1.4475
2011-04-14,1.4486,1.4515,1.4363,1.4441
2011-04-15,1.4429,1.4503,1.4389,1.4486
2011-04-18,1.4225,1.4421,1.4155,1.4416
2011-04-19,1.4335,1.4353,1.4203,1.4230
2011-04-20,1.4521,1.4547,1.4325,1.4332
2011-04-21,1.4553,1.4650,1.4502,1.4518
2011-04-22,1.4559,1.4589,1.4531,1.4553
2011-04-25,1.4579,1.4627,1.4522,1.4563
2011-04-26,1.4645,1.4657,1.4491,1.4579
2011-04-27,1.4771,1.4795,1.4630,1.4644
2011-04-28,1.4824,1.4882,1.4768,1.4771
2011-04-29,1.4809,1.4880,1.4797,1.4823
2011-05-02,1.4822,1.4901,1.4762,1.4826
2011-05-03,1.4821,1.4890,1.4750,1.4822
2011-05-04,1.4827,1.4940,1.4772,1.4820
2011-05-05,1.4541,1.4900,1.4507,1.4827
2011-05-06,1.4321,1.4588,1.4306,1.4541
2011-05-09,1.4352,1.4442,1.4252,1.4362
2011-05-10,1.4409,1.4414,1.4267,1.4355
2011-05-11,1.4199,1.4423,1.4168,1.4409
2011-05-12,1.4241,1.4277,1.4120,1.4201
2011-05-13,1.4110,1.4339,1.4064,1.4241
2011-05-16,1.4160,1.4246,1.4045,1.4076
2011-05-17,1.4236,1.4240,1.4119,1.4160
2011-05-18,1.4250,1.4288,1.4192,1.4237
2011-05-19,1.4308,1.4325,1.4204,1.4251
2011-05-20,1.4156,1.4345,1.4129,1.4313
2011-05-23,1.4044,1.4144,1.3966,1.4133
2011-05-24,1.4102,1.4134,1.3998,1.4047
2011-05-25,1.4080,1.4118,1.4010,1.4102
2011-05-26,1.4133,1.4206,1.4065,1.4083
2011-05-27,1.4310,1.4324,1.4122,1.4134
2011-05-30,1.4286,1.4312,1.4255,1.4308
2011-05-31,1.4394,1.4424,1.4284,1.4285
2011-06-01,1.4330,1.4460,1.4305,1.4412
2011-06-02,1.4491,1.4513,1.4322,1.4328
2011-06-03,1.4636,1.4642,1.4449,1.4490
2011-06-06,1.4578,1.4660,1.4555,1.4630
2011-06-07,1.4686,1.4696,1.4560,1.4578
2011-06-08,1.4578,1.4693,1.4562,1.4688
2011-06-09,1.4513,1.4652,1.4476,1.4579
2011-06-10,1.4346,1.4550,1.4321,1.4511
2011-06-13,1.4415,1.4430,1.4319,1.4331
2011-06-14,1.4442,1.4497,1.4376,1.4417
2011-06-15,1.4164,1.4451,1.4153,1.4442
2011-06-16,1.4212,1.4220,1.4070,1.4167
2011-06-17,1.4300,1.4339,1.4125,1.4215
2011-06-20,1.4308,1.4327,1.4189,1.4276
2011-06-21,1.4401,1.4433,1.4300,1.4308
2011-06-22,1.4336,1.4442,1.4329,1.4387
2011-06-23,1.4262,1.4337,1.4124,1.4334
2011-06-24,1.4186,1.4306,1.4140,1.4265
2011-06-27,1.4286,1.4293,1.4100,1.4186
2011-06-28,1.4367,1.4396,1.4235,1.4285
2011-06-29,1.4432,1.4448,1.4328,1.4367
2011-06-30,1.4491,1.4537,1.4425,1.4433
2011-07-01,1.4523,1.4551,1.4436,1.4473
2011-07-04,1.4540,1.4577,1.4494,1.4537
2011-07-05,1.4421,1.4553,1.4397,1.4539
2011-07-06,1.4316,1.4466,1.4286,1.4423
2011-07-07,1.4359,1.4374,1.4219,1.4315
2011-07-08,1.4264,1.4369,1.4205,1.4358
2011-07-11,1.4045,1.4227,1.3985,1.4221
2011-07-12,1.3967,1.4061,1.3837,1.4043
2011-07-13,1.4233,1.4241,1.3949,1.3966
2011-07-14,1.4146,1.4282,1.4114,1.4226
2011-07-15,1.4149,1.4199,1.4091,1.4143
2011-07-18,1.4103,1.4134,1.4013,1.4127
2011-07-19,1.4153,1.4217,1.4067,1.4103
2011-07-20,1.4220,1.4239,1.4131,1.4153
2011-07-21,1.4418,1.4438,1.4138,1.4220
2011-07-22,1.4354,1.4437,1.4323,1.4421
2011-07-25,1.4377,1.4406,1.4323,1.4399
2011-07-26,1.4511,1.4525,1.4356,1.4377
2011-07-27,1.4368,1.4536,1.4338,1.4510
2011-07-28,1.4327,1.4400,1.4252,1.4366
2011-07-29,1.4398,1.4413,1.4228,1.4326
2011-08-01,1.4253,1.4453,1.4183,1.4358
2011-08-02,1.4189,1.4283,1.4150,1.4255
2011-08-03,1.4359,1.4371,1.4142,1.4185
2011-08-04,1.4091,1.4368,1.4088,1.4363
2011-08-05,1.4278,1.4297,1.4054,1.4089
2011-08-08,1.4165,1.4401,1.4128,1.4368
2011-08-09,1.4391,1.4397,1.4150,1.4166
2011-08-10,1.4162,1.4401,1.4159,1.4391
2011-08-11,1.4237,1.4294,1.4101,1.4153
2011-08-12,1.4245,1.4291,1.4148,1.4236
2011-08-15,1.4448,1.4477,1.4262,1.4264
2011-08-16,1.4399,1.4467,1.4353,1.4442
2011-08-17,1.4424,1.4517,1.4324,1.4399
2011-08-18,1.4322,1.4452,1.4269,1.4423
2011-08-19,1.4393,1.4453,1.4257,1.4324
2011-08-22,1.4355,1.4434,1.4345,1.4374
2011-08-23,1.4434,1.4500,1.4352,1.4355
2011-08-24,1.4407,1.4481,1.4378,1.4434
2011-08-25,1.4372,1.4474,1.4327,1.4409
2011-08-26,1.4498,1.4501,1.4328,1.4374
2011-08-29,1.4513,1.4548,1.4406,1.4484
2011-08-30,1.4437,1.4533,1.4383,1.4513
2011-08-31,1.4379,1.4468,1.4359,1.4438
2011-09-01,1.4260,1.4401,1.4225,1.4363
2011-09-02,1.4207,1.4288,1.4183,1.4259
2011-09-05,1.4094,1.4173,1.4059,1.4162
2011-09-06,1.4002,1.4275,1.3973,1.4093
2011-09-07,1.4094,1.4149,1.3992,1.3994
2011-09-08,1.3884,1.4096,1.3871,1.4094
2011-09-09,1.3656,1.3936,1.3626,1.3887
2011-09-12,1.3659,1.3693,1.3501,1.3576
2011-09-13,1.3679,1.3739,1.3557,1.3659
2011-09-14,1.3741,1.3783,1.3590,1.3678
2011-09-15,1.3882,1.3936,1.3702,1.3740
2011-09-16,1.3792,1.3884,1.3752,1.3879
2011-09-19,1.3675,1.3720,1.3584,1.3675
2011-09-20,1.3701,1.3742,1.3592,1.3680
2011-09-21,1.3585,1.3788,1.3557,1.3700
2011-09-22,1.3459,1.3601,1.3383,1.3585
2011-09-23,1.3499,1.3567,1.3417,1.3457
2011-09-26,1.3525,1.3550,1.3362,1.3508
2011-09-27,1.3588,1.3668,1.3478,1.3527
2011-09-28,1.3525,1.3690,1.3521,1.3585
2011-09-29,1.3581,1.3679,1.3518,1.3528
2011-09-30,1.3386,1.3601,1.3383,1.3581
2011-10-03,1.3183,1.3453,1.3162,1.3362
2011-10-04,1.3337,1.3368,1.3145,1.3191
2011-10-05,1.3349,1.3383,1.3259,1.3337
2011-10-06,1.3427,1.3450,1.3240,1.3347
2011-10-07,1.3376,1.3524,1.3360,1.3427
2011-10-10,1.3636,1.3698,1.3376,1.3388
2011-10-11,1.3647,1.3683,1.3564,1.3633
2011-10-12,1.3778,1.3833,1.3579,1.3650
2011-10-13,1.3769,1.3826,1.3684,1.3777
2011-10-14,1.3875,1.3894,1.3722,1.3771
2011-10-17,1.3734,1.3914,1.3723,1.3877
2011-10-18,1.3734,1.3817,1.3652,1.3736
2011-10-19,1.3759,1.3867,1.3723,1.3734
2011-10-20,1.3775,1.3843,1.3655,1.3756
2011-10-21,1.3892,1.3901,1.3703,1.3776
2011-10-24,1.3930,1.3956,1.3821,1.3869
2011-10-25,1.3909,1.3960,1.3848,1.3932
2011-10-26,1.3894,1.3973,1.3798,1.3910
2011-10-27,1.4183,1.4246,1.3863,1.3894
2011-10-28,1.4146,1.4201,1.4133,1.4183
2011-10-31,1.3857,1.4171,1.3828,1.4150
2011-11-01,1.3696,1.3937,1.3607,1.3851
2011-11-02,1.3747,1.3828,1.3635,1.3696
2011-11-03,1.3812,1.3855,1.3654,1.3746
2011-11-04,1.3789,1.3868,1.3711,1.3813
2011-11-07,1.3775,1.3831,1.3680,1.3826
2011-11-08,1.3832,1.3847,1.3723,1.3755
2011-11-09,1.3541,1.3859,1.3521,1.3831
2011-11-10,1.3603,1.3652,1.3483,1.3541
2011-11-11,1.3746,1.3795,1.3577,1.3604
2011-11-14,1.3633,1.3808,1.3590,1.3807
2011-11-15,1.3536,1.3641,1.3495,1.3632
2011-11-16,1.3464,1.3556,1.3427,1.3538
2011-11-17,1.3457,1.3540,1.3420,1.3460
2011-11-18,1.3522,1.3614,1.3450,1.3454
2011-11-21,1.3492,1.3540,1.3429,1.3510
2011-11-22,1.3506,1.3568,1.3468,1.3487
2011-11-23,1.3340,1.3531,1.3319,1.3503
2011-11-24,1.3345,1.3411,1.3316,1.3341
2011-11-25,1.3234,1.3352,1.3211,1.3346
2011-11-28,1.3317,1.3398,1.3271,1.3319
2011-11-29,1.3316,1.3441,1.3284,1.3318
2011-11-30,1.3445,1.3532,1.3258,1.3316
2011-12-01,1.3461,1.3521,1.3416,1.3451
2011-12-02,1.3392,1.3548,1.3362,1.3459
2011-12-05,1.3398,1.3486,1.3374,1.3422
2011-12-06,1.3400,1.3428,1.3332,1.3401
2011-12-07,1.3411,1.3453,1.3349,1.3401
2011-12-08,1.3342,1.3459,1.3287,1.3411
2011-12-09,1.3384,1.3434,1.3280,1.3339
2011-12-12,1.3187,1.3381,1.3162,1.3377
2011-12-13,1.3035,1.3236,1.3008,1.3187
2011-12-14,1.2982,1.3064,1.2947,1.3036
2011-12-15,1.3015,1.3050,1.2957,1.2981
2011-12-16,1.3041,1.3083,1.2995,1.3036
2011-12-19,1.2997,1.3043,1.2980,1.3039
2011-12-20,1.3081,1.3132,1.2991,1.2997
2011-12-21,1.3046,1.3196,1.3024,1.3080
2011-12-22,1.3048,1.3119,1.3015,1.3047
2011-12-23,1.3045,1.3096,1.3025,1.3050
2011-12-26,1.3058,1.3082,1.3029,1.3041
2011-12-27,1.3069,1.3083,1.3041,1.3055
2011-12-28,1.2940,1.3080,1.2911,1.3068
2011-12-29,1.2959,1.2965,1.2857,1.2939
2011-12-30,1.2956,1.2998,1.2902,1.2960
2012-01-02,1.2932,1.2963,1.2915,1.2937
2012-01-03,1.3050,1.3077,1.2930,1.2933
2012-01-04,1.2944,1.3073,1.2897,1.3049
2012-01-05,1.2789,1.2946,1.2770,1.2939
2012-01-06,1.2716,1.2812,1.2696,1.2786
2012-01-09,1.2765,1.2785,1.2664,1.2695
2012-01-10,1.2775,1.2818,1.2742,1.2764
2012-01-11,1.2707,1.2789,1.2661,1.2777
2012-01-12,1.2813,1.2844,1.2698,1.2706
2012-01-13,1.2673,1.2878,1.2625,1.2817
2012-01-16,1.2666,1.2687,1.2624,1.2634
2012-01-17,1.2735,1.2808,1.2648,1.2666
2012-01-18,1.2862,1.2868,1.2733,1.2734
2012-01-19,1.2968,1.2972,1.2838,1.2862
2012-01-20,1.2929,1.2986,1.2887,1.2967
2012-01-23,1.3016,1.3052,1.2874,1.2874
2012-01-24,1.3035,1.3062,1.2952,1.3011
2012-01-25,1.3105,1.3120,1.2930,1.3034
2012-01-26,1.3107,1.3183,1.3088,1.3104
2012-01-27,1.3216,1.3233,1.3075,1.3105
2012-01-30,1.3141,1.3225,1.3076,1.3224
2012-01-31,1.3080,1.3213,1.3042,1.3144
2012-02-01,1.3157,1.3218,1.3025,1.3075
2012-02-02,1.3143,1.3197,1.3085,1.3159
2012-02-03,1.3156,1.3205,1.3066,1.3143
2012-02-06,1.3131,1.3142,1.3026,1.3116
2012-02-07,1.3260,1.3270,1.3088,1.3130
2012-02-08,1.3258,1.3288,1.3221,1.3260
2012-02-09,1.3285,1.3321,1.3214,1.3260
2012-02-10,1.3196,1.3291,1.3154,1.3285
2012-02-13,1.3185,1.3284,1.3185,1.3206
2012-02-14,1.3130,1.3216,1.3079,1.3186
2012-02-15,1.3066,1.3191,1.3044,1.3132
2012-02-16,1.3133,1.3158,1.2973,1.3065
2012-02-17,1.3143,1.3197,1.3113,1.3130
2012-02-20,1.3240,1.3277,1.3170,1.3180
2012-02-21,1.3235,1.3293,1.3186,1.3241
2012-02-22,1.3250,1.3266,1.3210,1.3232
2012-02-23,1.3371,1.3379,1.3230,1.3247
2012-02-24,1.3448,1.3485,1.3355,1.3369
2012-02-27,1.3397,1.3479,1.3365,1.3462
2012-02-28,1.3462,1.3471,1.3388,1.3396
2012-02-29,1.3323,1.3485,1.3315,1.3457
2012-03-01,1.3311,1.3356,1.3282,1.3318
2012-03-02,1.3200,1.3333,1.3185,1.3309
2012-03-05,1.3216,1.3240,1.3159,1.3191
2012-03-06,1.3113,1.3226,1.3102,1.3216
2012-03-07,1.3148,1.3164,1.3096,1.3110
2012-03-08,1.3274,1.3291,1.3134,1.3148
2012-03-09,1.3120,1.3277,1.3094,1.3272
2012-03-12,1.3147,1.3158,1.3076,1.3111
2012-03-13,1.3079,1.3191,1.3051,1.3149
2012-03-14,1.3027,1.3090,1.3009,1.3081
2012-03-15,1.3077,1.3118,1.3001,1.3029
2012-03-16,1.3175,1.3187,1.3047,1.3078
2012-03-19,1.3236,1.3264,1.3140,1.3181
2012-03-20,1.3223,1.3252,1.3172,1.3236
2012-03-21,1.3211,1.3284,1.3178,1.3221
2012-03-22,1.3196,1.3254,1.3134,1.3212
2012-03-23,1.3268,1.3291,1.3189,1.3196
2012-03-26,1.3357,1.3368,1.3191,1.3267
2012-03-27,1.3319,1.3385,1.3311,1.3354
2012-03-28,1.3314,1.3374,1.3275,1.3319
2012-03-29,1.3298,1.3345,1.3251,1.3314
2012-03-30,1.3338,1.3376,1.3295,1.3298
2012-04-02,1.3316,1.3380,1.3277,1.3356
2012-04-03,1.3235,1.3367,1.3212,1.3316
2012-04-04,1.3139,1.3238,1.3105,1.3235
2012-04-05,1.3060,1.3164,1.3034,1.3140
2012-04-06,1.3095,1.3112,1.3050,1.3062
2012-04-09,1.3109,1.3133,1.3031,1.3097
2012-04-10,1.3081,1.3144,1.3053,1.3108
2012-04-11,1.3110,1.3157,1.3063,1.3082
2012-04-12,1.3183,1.3213,1.3101,1.3108
2012-04-13,1.3075,1.3201,1.3067,1.3187
2012-04-16,1.3133,1.3147,1.2994,1.3069
2012-04-17,1.3127,1.3172,1.3088,1.3131
2012-04-18,1.3118,1.3141,1.3057,1.3127
2012-04-19,1.3134,1.3164,1.3069,1.3119
2012-04-20,1.3220,1.3227,1.3127,1.3135
2012-04-23,1.3155,1.3210,1.3104,1.3191
2012-04-24,1.3194,1.3218,1.3143,1.3155
2012-04-25,1.3223,1.3236,1.3172,1.3193
2012-04-26,1.3190,1.3263,1.3179,1.3221
2012-04-27,1.3255,1.3270,1.3156,1.3189
2012-04-30,1.3241,1.3266,1.3207,1.3240
2012-05-01,1.3238,1.3284,1.3203,1.3240
2012-05-02,1.3154,1.3241,1.3122,1.3237
2012-05-03,1.3151,1.3179,1.3096,1.3154
2012-05-04,1.3082,1.3178,1.3073,1.3149
2012-05-07,1.3057,1.3065,1.2953,1.3027
2012-05-08,1.2999,1.3065,1.2981,1.3056
2012-05-09,1.2932,1.3006,1.2911,1.2999
2012-05-10,1.2931,1.2980,1.2922,1.2933
2012-05-11,1.2919,1.2957,1.2904,1.2931
2012-05-14,1.2825,1.2904,1.2819,1.2885
2012-05-15,1.2735,1.2869,1.2720,1.2826
2012-05-16,1.2716,1.2759,1.2679,1.2733
2012-05-17,1.2683,1.2749,1.2665,1.2715
2012-05-18,1.2778,1.2794,1.2640,1.2680
2012-05-21,1.2808,1.2825,1.2724,1.2777
2012-05-22,1.2678,1.2817,1.2657,1.2808
2012-05-23,1.2586,1.2687,1.2544,1.2680
2012-05-24,1.2535,1.2619,1.2515,1.2586
2012-05-25,1.2512,1.2602,1.2495,1.2533
2012-05-28,1.2539,1.2619,1.2523,1.2571
2012-05-29,1.2485,1.2572,1.2461,1.2539
2012-05-30,1.2367,1.2494,1.2360,1.2487
2012-05-31,1.2359,1.2428,1.2335,1.2369
2012-06-01,1.2432,1.2453,1.2287,1.2351
2012-06-04,1.2495,1.2510,1.2383,1.2432
2012-06-05,1.2450,1.2542,1.2409,1.2495
2012-06-06,1.2576,1.2585,1.2438,1.2450
2012-06-07,1.2562,1.2624,1.2539,1.2576
2012-06-08,1.2504,1.2575,1.2434,1.2564
2012-06-11,1.2465,1.2668,1.2463,1.2653
2012-06-12,1.2504,1.2529,1.2441,1.2469
2012-06-13,1.2564,1.2609,1.2472,1.2498
2012-06-14,1.2627,1.2637,1.2540,1.2565
2012-06-15,1.2636,1.2664,1.2589,1.2627
2012-06-18,1.2576,1.2747,1.2556,1.2741
2012-06-19,1.2686,1.2730,1.2567,1.2576
2012-06-20,1.2700,1.2742,1.2637,1.2670
2012-06-21,1.2546,1.2701,1.2530,1.2699
2012-06-22,1.2570,1.2583,1.2517,1.2548
2012-06-25,1.2501,1.2559,1.2470,1.2552
2012-06-26,1.2491,1.2530,1.2441,1.2499
2012-06-27,1.2465,1.2508,1.2443,1.2489
2012-06-28,1.2441,1.2520,1.2406,1.2468
2012-06-29,1.2660,1.2692,1.2431,1.2440
2012-07-02,1.2584,1.2673,1.2566,1.2670
2012-07-03,1.2605,1.2627,1.2558,1.2583
2012-07-04,1.2526,1.2607,1.2507,1.2605
2012-07-05,1.2390,1.2538,1.2363,1.2526
2012-07-06,1.2281,1.2401,1.2259,1.2392
2012-07-09,1.2313,1.2324,1.2254,1.2266
2012-07-10,1.2251,1.2334,1.2233,1.2315
2012-07-11,1.2240,1.2296,1.2212,1.2250
2012-07-12,1.2200,1.2248,1.2166,1.2242
2012-07-13,1.2243,1.2256,1.2161,1.2199
2012-07-16,1.2269,1.2290,1.2173,1.2250
2012-07-17,1.2287,1.2316,1.2188,1.2270
2012-07-18,1.2278,1.2306,1.2215,1.2289
2012-07-19,1.2275,1.2323,1.2227,1.2283
2012-07-20,1.2154,1.2283,1.2142,1.2272
2012-07-23,1.2113,1.2144,1.2065,1.2121
2012-07-24,1.2060,1.2138,1.2041,1.2115
2012-07-25,1.2149,1.2169,1.2052,1.2061
2012-07-26,1.2278,1.2329,1.2116,1.2149
2012-07-27,1.2321,1.2390,1.2240,1.2279
2012-07-30,1.2256,1.2310,1.2224,1.2301
2012-07-31,1.2297,1.2329,1.2247,1.2254
2012-08-01,1.2228,1.2336,1.2216,1.2298
2012-08-02,1.2183,1.2403,1.2132,1.2228
2012-08-03,1.2386,1.2392,1.2165,1.2182
2012-08-06,1.2400,1.2443,1.2340,1.2393
2012-08-07,1.2397,1.2442,1.2374,1.2398
2012-08-08,1.2364,1.2402,1.2325,1.2397
2012-08-09,1.2301,1.2387,1.2265,1.2363
2012-08-10,1.2288,1.2316,1.2240,1.2303
2012-08-13,1.2332,1.2373,1.2260,1.2286
2012-08-14,1.2318,1.2385,1.2315,1.2332
2012-08-15,1.2286,1.2343,1.2262,1.2318
2012-08-16,1.2356,1.2373,1.2254,1.2285
2012-08-17,1.2321,1.2382,1.2287,1.2355
2012-08-20,1.2345,1.2369,1.2293,1.2338
2012-08-21,1.2470,1.2487,1.2343,1.2346
2012-08-22,1.2529,1.2538,1.2429,1.2469
2012-08-23,1.2564,1.2589,1.2521,1.2530
2012-08-24,1.2512,1.2568,1.2480,1.2563
2012-08-27,1.2496,1.2535,1.2488,1.2507
2012-08-28,1.2564,1.2576,1.2464,1.2496
2012-08-29,1.2527,1.2573,1.2517,1.2564
2012-08-30,1.2502,1.2564,1.2486,1.2531
2012-08-31,1.2576,1.2637,1.2492,1.2505
2012-09-03,1.2586,1.2611,1.2558,1.2580
2012-09-04,1.2564,1.2628,1.2554,1.2587
2012-09-05,1.2600,1.2624,1.2499,1.2566
2012-09-06,1.2631,1.2651,1.2560,1.2601
2012-09-07,1.2815,1.2828,1.2623,1.2632
2012-09-10,1.2758,1.2808,1.2752,1.2806
2012-09-11,1.2851,1.2871,1.2755,1.2758
2012-09-12,1.2898,1.2936,1.2815,1.2848
2012-09-13,1.2985,1.3002,1.2855,1.2899
2012-09-14,1.3137,1.3168,1.2979,1.2985
2012-09-17,1.3112,1.3172,1.3081,1.3124
2012-09-18,1.3044,1.3119,1.3027,1.3113
2012-09-19,1.3045,1.3085,1.2991,1.3043
2012-09-20,1.2964,1.3059,1.2918,1.3045
2012-09-21,1.2971,1.3047,1.2955,1.2965
2012-09-24,1.2929,1.2980,1.2889,1.2979
2012-09-25,1.2904,1.2970,1.2885,1.2931
2012-09-26,1.2872,1.2913,1.2834,1.2903
2012-09-27,1.2913,1.2928,1.2828,1.2873
2012-09-28,1.2857,1.2959,1.2837,1.2913
2012-10-01,1.2886,1.2938,1.2803,1.2814
2012-10-02,1.2915,1.2967,1.2878,1.2886
2012-10-03,1.2909,1.2937,1.2876,1.2916
2012-10-04,1.3017,1.3031,1.2904,1.2908
2012-10-05,1.3029,1.3071,1.2992,1.3016
2012-10-08,1.2965,1.3025,1.2936,1.3022
2012-10-09,1.2882,1.2991,1.2857,1.2967
2012-10-10,1.2850,1.2913,1.2834,1.2882
2012-10-11,1.2931,1.2951,1.2824,1.2851
2012-10-12,1.2953,1.2991,1.2919,1.2929
2012-10-15,1.2942,1.2979,1.2889,1.2955
2012-10-16,1.3097,1.3098,1.2940,1.2948
2012-10-17,1.3115,1.3139,1.3081,1.3095
2012-10-18,1.3067,1.3129,1.3054,1.3114
2012-10-19,1.3022,1.3076,1.3012,1.3067
2012-10-22,1.3063,1.3083,1.3013,1.3023
2012-10-23,1.2984,1.3075,1.2950,1.3065
2012-10-24,1.2968,1.2997,1.2919,1.2984
2012-10-25,1.2940,1.3023,1.2926,1.2969
2012-10-26,1.2935,1.2956,1.2881,1.2941
2012-10-29,1.2901,1.2943,1.2884,1.2940
2012-10-30,1.2962,1.2983,1.2884,1.2902
2012-10-31,1.2955,1.3020,1.2944,1.2962
2012-11-01,1.2939,1.2982,1.2923,1.2955
2012-11-02,1.2841,1.2951,1.2820,1.2940
2012-11-05,1.2794,1.2842,1.2766,1.2815
2012-11-06,1.2812,1.2826,1.2762,1.2795
2012-11-07,1.2770,1.2876,1.2734,1.2812
2012-11-08,1.2745,1.2776,1.2716,1.2755
2012-11-09,1.2709,1.2790,1.2689,1.2745
2012-11-12,1.2708,1.2739,1.2695,1.2710
2012-11-13,1.2703,1.2728,1.2659,1.2708
2012-11-14,1.2735,1.2778,1.2697,1.2703
2012-11-15,1.2779,1.2802,1.2715,1.2735
2012-11-16,1.2740,1.2784,1.2689,1.2778
2012-11-19,1.2814,1.2820,1.2736,1.2747
2012-11-20,1.2816,1.2829,1.2763,1.2812
2012-11-21,1.2829,1.2833,1.2735,1.2816
2012-11-22,1.2885,1.2899,1.2824,1.2828
2012-11-23,1.2976,1.2990,1.2866,1.2882
2012-11-26,1.2971,1.2984,1.2941,1.2966
2012-11-27,1.2943,1.3009,1.2914,1.2969
2012-11-28,1.2952,1.2954,1.2879,1.2941
2012-11-29,1.2978,1.3014,1.2937,1.2951
2012-11-30,1.2985,1.3027,1.2966,1.2978
2012-12-03,1.3051,1.3075,1.2980,1.2982
2012-12-04,1.3095,1.3108,1.3043,1.3053
2012-12-05,1.3064,1.3126,1.3059,1.3092
2012-12-06,1.2969,1.3086,1.2948,1.3067
2012-12-07,1.2923,1.2973,1.2875,1.2969
2012-12-10,1.2940,1.2946,1.2884,1.2888
2012-12-11,1.3005,1.3015,1.2925,1.2939
2012-12-12,1.3073,1.3097,1.2992,1.3005
2012-12-13,1.3076,1.3100,1.3038,1.3072
2012-12-14,1.3160,1.3173,1.3063,1.3075
2012-12-17,1.3161,1.3188,1.3142,1.3165
2012-12-18,1.3227,1.3238,1.3153,1.3161
2012-12-19,1.3225,1.3308,1.3220,1.3228
2012-12-20,1.3243,1.3295,1.3187,1.3226
2012-12-21,1.3187,1.3252,1.3156,1.3243
2012-12-24,1.3185,1.3233,1.3167,1.3174
2012-12-25,1.3181,1.3207,1.3168,1.3184
2012-12-26,1.3222,1.3254,1.3169,1.3181
2012-12-27,1.3235,1.3283,1.3199,1.3222
2012-12-28,1.3217,1.3256,1.3164,1.3234
2012-12-31,1.3192,1.3235,1.3170,1.3212
2013-01-01,1.3200,1.3220,1.3179,1.3190
2013-01-02,1.3184,1.3299,1.3155,1.3203
2013-01-03,1.3048,1.3190,1.3045,1.3184
2013-01-04,1.3066,1.3089,1.2996,1.3047
2013-01-07,1.3116,1.3119,1.3015,1.3075
2013-01-08,1.3080,1.3140,1.3055,1.3114
2013-01-09,1.3063,1.3095,1.3035,1.3080
2013-01-10,1.3267,1.3268,1.3036,1.3048
2013-01-11,1.3342,1.3365,1.3247,1.3271
2013-01-14,1.3383,1.3404,1.3334,1.3359
2013-01-15,1.3304,1.3393,1.3263,1.3379
2013-01-16,1.3287,1.3325,1.3256,1.3304
2013-01-17,1.3377,1.3388,1.3267,1.3288
2013-01-18,1.3313,1.3398,1.3278,1.3376
2013-01-21,1.3311,1.3332,1.3296,1.3308
2013-01-22,1.3321,1.3371,1.3265,1.3312
2013-01-23,1.3318,1.3354,1.3262,1.3321
2013-01-24,1.3375,1.3392,1.3284,1.3317
2013-01-25,1.3457,1.3478,1.3349,1.3375
2013-01-28,1.3451,1.3477,1.3423,1.3464
2013-01-29,1.3490,1.3497,1.3413,1.3454
2013-01-30,1.3564,1.3587,1.3479,1.3489
2013-01-31,1.3576,1.3593,1.3539,1.3566
2013-02-01,1.3639,1.3711,1.3570,1.3574
2013-02-04,1.3508,1.3658,1.3503,1.3654
2013-02-05,1.3581,1.3597,1.3457,1.3514
2013-02-06,1.3521,1.3596,1.3493,1.3583
2013-02-07,1.3396,1.3577,1.3369,1.3521
2013-02-08,1.3364,1.3428,1.3350,1.3395
2013-02-11,1.3401,1.3427,1.3356,1.3369
2013-02-12,1.3452,1.3475,1.3363,1.3404
2013-02-13,1.3449,1.3520,1.3425,1.3454
2013-02-14,1.3361,1.3455,1.3314,1.3451
2013-02-15,1.3357,1.3393,1.3305,1.3357
2013-02-18,1.3351,1.3379,1.3320,1.3346
2013-02-19,1.3386,1.3396,1.3326,1.3350
2013-02-20,1.3283,1.3434,1.3270,1.3387
2013-02-21,1.3188,1.3290,1.3160,1.3280
2013-02-22,1.3187,1.3244,1.3144,1.3190
2013-02-25,1.3058,1.3318,1.3047,1.3215
2013-02-26,1.3062,1.3121,1.3017,1.3062
